ts,day,D0_state,D0_x,D0_y,D0_z,D0_batt,D1_state,D1_x,D1_y,D1_z,D1_batt
1779901086.527,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779901087.027,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779901087.527,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779901088.027,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779901088.527,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779901089.027,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779901089.527,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779901090.027,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779901090.527,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779901091.027,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779901091.527,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779901092.027,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779901092.528,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779901093.027,5,IDLE,6.9,-1.0,0.412,100.0,TAKEOFF,8.1,-1.0,0.441,99.9
1779901093.526,5,TAKEOFF,6.9,-1.0,0.82,99.8,TAKEOFF,8.1,-1.0,0.849,99.8
1779901094.027,5,TAKEOFF,6.9,-1.0,1.276,99.8,TAKEOFF,8.1,-1.0,1.305,99.8
1779901094.528,5,TAKEOFF,6.9,-1.0,1.684,99.7,TAKEOFF,8.1,-1.0,1.713,99.7
1779901095.026,5,TAKEOFF,6.9,-1.0,2.212,99.7,TAKEOFF,8.1,-1.0,2.241,99.6
1779901095.527,5,TAKEOFF,6.9,-1.0,2.596,99.6,TAKEOFF,8.1,-1.0,2.625,99.5
1779901096.028,5,TAKEOFF,6.9,-1.0,3.076,99.4,TAKEOFF,8.1,-1.0,3.105,99.4
1779901096.527,5,TAKEOFF,6.9,-1.0,3.392,99.4,TAKEOFF,8.1,-1.0,3.414,99.3
1779901097.028,5,TAKEOFF,6.9,-1.0,3.631,99.3,TAKEOFF,8.1,-1.0,3.645,99.3
1779901097.526,5,TAKEOFF,6.9,-1.0,3.81,99.3,TAKEOFF,8.1,-1.0,3.817,99.2
1779901098.027,5,SURVEY,6.292,-0.527,3.892,99.1,SURVEY,8.439,-0.483,3.896,99.1
1779901098.527,5,SURVEY,5.692,-0.207,3.933,99.1,SURVEY,8.639,-0.177,3.935,99.0
1779901099.027,5,SURVEY,5.052,0.026,3.959,99.0,SURVEY,8.785,0.045,3.961,98.9
1779901099.527,5,SURVEY,4.412,0.181,3.975,98.9,SURVEY,8.883,0.214,3.976,98.9
1779901100.027,5,SURVEY,3.812,0.28,3.985,98.8,SURVEY,8.945,0.814,3.985,98.8
1779901100.527,5,SURVEY,3.172,0.352,3.991,98.8,SURVEY,8.99,1.454,3.991,98.7
1779901101.027,5,SURVEY,2.625,0.403,3.995,98.7,SURVEY,9.022,2.134,3.995,98.6
1779901101.527,5,SURVEY,2.265,0.436,3.997,98.5,SURVEY,9.043,2.814,3.997,98.5
1779901102.027,5,SURVEY,2.029,0.458,3.998,98.5,SURVEY,9.057,3.494,3.998,98.4
