ts,day,D0_state,D0_x,D0_y,D0_z,D0_batt,D1_state,D1_x,D1_y,D1_z,D1_batt
1780581011.137,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780581011.637,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780581012.137,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,0.0,0.0,0.0,100.0
1780581012.637,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780581013.137,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780581013.637,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780581014.137,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780581014.637,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780581015.137,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780581015.637,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780581016.137,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780581016.637,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780581017.14,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780581017.637,1,TAKEOFF,6.9,-1.0,0.455,99.9,TAKEOFF,8.1,-1.0,0.465,99.9
1780581018.137,1,TAKEOFF,6.9,-1.0,0.887,99.9,TAKEOFF,8.1,-1.0,0.897,99.8
1780581018.638,1,TAKEOFF,6.9,-1.0,1.319,99.8,TAKEOFF,8.1,-1.0,1.329,99.8
1780581019.137,1,TAKEOFF,6.9,-1.0,1.751,99.7,TAKEOFF,8.1,-1.0,1.761,99.7
1780581019.637,1,TAKEOFF,6.9,-1.0,2.159,99.6,TAKEOFF,8.1,-1.0,2.159,99.6
1780581020.137,1,TAKEOFF,6.9,-1.0,2.663,99.5,TAKEOFF,8.1,-1.0,2.471,99.5
1780581020.637,1,TAKEOFF,6.9,-1.0,3.095,99.4,SURVEY 0%,8.1,-1.0,2.613,99.4
1780581021.137,1,TAKEOFF,6.9,-1.0,3.477,99.4,SURVEY 0%,8.012,-0.47,2.694,99.3
1780581021.637,1,TAKEOFF,6.9,-1.0,3.694,99.3,SURVEY 0%,7.956,-0.135,2.738,99.3
1780581022.137,1,TAKEOFF,6.844,-0.95,3.831,99.2,SURVEY 0%,7.916,0.105,2.766,99.2
1780581022.637,1,SURVEY 0%,6.124,-0.426,3.904,99.1,SURVEY 12%,7.892,0.696,2.781,99.1
1780581023.137,1,SURVEY 0%,5.284,-0.048,3.951,99.0,SURVEY 12%,7.875,1.536,2.79,99.0
1780581023.637,1,SURVEY 0%,4.524,0.159,3.973,98.9,SURVEY 12%,7.865,2.296,2.795,98.9
1780581024.137,1,SURVEY 0%,3.844,0.277,3.984,98.9,SURVEY 12%,7.86,2.976,2.797,98.8
1780581024.637,1,SURVEY 0%,3.084,0.361,3.991,98.8,SURVEY 12%,7.856,3.736,2.798,98.7
1780581025.137,1,SURVEY 0%,2.549,0.407,3.995,98.7,SURVEY 12%,7.854,4.376,2.799,98.7
1780581025.638,1,SURVEY 0%,2.133,0.442,3.997,98.6,SURVEY 12%,7.853,5.136,2.799,98.6
1780581026.137,1,SURVEY 0%,1.899,0.462,3.998,98.5,SURVEY 12%,7.852,5.816,2.8,98.5
1780581026.637,1,SURVEY 12%,1.729,0.862,3.999,98.4,SURVEY 12%,7.851,6.576,2.8,98.4
1780581027.137,1,SURVEY 12%,1.628,1.582,3.999,98.4,SURVEY 12%,7.851,7.296,2.8,98.3
1780581027.637,1,SURVEY 12%,1.558,2.382,4.0,98.3,SURVEY 12%,7.85,8.096,2.8,98.3
1780581028.137,1,SURVEY 12%,1.519,3.102,4.0,98.2,SURVEY 12%,7.85,8.816,2.8,98.2
1780581028.637,1,SURVEY 12%,1.493,3.862,4.0,98.1,SURVEY 12%,7.85,9.576,2.8,98.1
1780581029.137,1,SURVEY 12%,1.479,4.502,4.0,98.0,SURVEY 12%,7.85,10.216,2.8,98.0
1780581029.637,1,SURVEY 12%,1.469,5.222,4.0,97.9,SURVEY 12%,7.85,10.936,2.8,97.9
1780581030.137,1,SURVEY 12%,1.462,5.942,4.0,97.9,SURVEY 12%,7.85,11.656,2.8,97.8
1780581030.637,1,SURVEY 12%,1.458,6.582,4.0,97.8,SURVEY 12%,7.85,12.296,2.8,97.8
1780581031.137,1,SURVEY 12%,1.456,7.142,4.0,97.7,SURVEY 12%,7.85,12.856,2.8,97.7
1780581031.637,1,SURVEY 12%,1.454,7.902,4.0,97.6,SURVEY 12%,7.85,13.502,2.8,97.6
1780581032.137,1,SURVEY 12%,1.452,8.582,4.0,97.5,SURVEY 12%,7.85,13.828,2.8,97.5
1780581032.637,1,SURVEY 12%,1.451,9.302,4.0,97.4,SURVEY 12%,7.85,14.071,2.8,97.4
1780581033.137,1,SURVEY 12%,1.451,10.062,4.0,97.4,SURVEY 25%,8.375,14.233,2.8,97.3
1780581033.637,1,SURVEY 12%,1.451,10.822,4.0,97.3,SURVEY 25%,8.894,14.334,2.8,97.3
1780581034.137,1,SURVEY 12%,1.45,11.582,4.0,97.2,SURVEY 25%,9.216,14.396,2.8,97.2
