ts,day,D0_state,D0_x,D0_y,D0_z,D0_batt,D1_state,D1_x,D1_y,D1_z,D1_batt
1780636263.77,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780636264.27,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780636264.77,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780636265.271,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780636265.77,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780636266.27,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780636266.77,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780636267.27,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780636267.77,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780636268.27,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780636268.771,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780636269.27,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780636269.771,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780636270.27,1,TAKEOFF,6.9,-1.0,0.479,100.0,TAKEOFF,8.1,-1.0,0.489,99.9
1780636270.77,1,TAKEOFF,6.9,-1.0,0.911,99.9,TAKEOFF,8.1,-1.0,0.921,99.9
1780636271.27,1,TAKEOFF,6.9,-1.0,1.343,99.8,TAKEOFF,8.1,-1.0,1.353,99.8
1780636271.77,1,TAKEOFF,6.9,-1.0,1.727,99.7,TAKEOFF,8.1,-1.0,1.737,99.7
1780636272.27,1,TAKEOFF,6.9,-1.0,2.159,99.6,TAKEOFF,8.1,-1.0,2.159,99.6
1780636272.77,1,TAKEOFF,6.9,-1.0,2.543,99.5,TAKEOFF,8.1,-1.0,2.412,99.5
1780636273.27,1,TAKEOFF,6.9,-1.0,2.975,99.5,TAKEOFF,8.1,-1.0,2.579,99.4
1780636273.77,1,TAKEOFF,6.9,-1.0,3.349,99.4,SURVEY 0%,8.053,-0.718,2.667,99.4
1780636274.27,1,TAKEOFF,6.9,-1.0,3.642,99.3,SURVEY 0%,7.977,-0.259,2.727,99.3
1780636274.77,1,TAKEOFF,6.9,-1.0,3.803,99.2,SURVEY 0%,7.929,0.028,2.76,99.2
1780636275.27,1,SURVEY 0%,6.268,-0.513,3.888,99.1,SURVEY 12%,7.9,0.415,2.777,99.1
