ts,day,D0_state,D0_x,D0_y,D0_z,D0_batt,D1_state,D1_x,D1_y,D1_z,D1_batt
1780720691.552,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780720692.052,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780720692.552,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780720693.052,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780720693.553,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780720694.053,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780720694.552,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780720695.052,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780720695.552,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,0.0,0.0,0.0,100.0
1780720696.052,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780720696.552,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780720697.052,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780720697.555,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780720698.052,1,TAKEOFF,6.9,-1.0,0.407,100.0,TAKEOFF,8.1,-1.0,0.407,100.0
1780720698.552,1,TAKEOFF,6.9,-1.0,0.767,99.9,TAKEOFF,8.1,-1.0,0.767,99.9
1780720699.052,1,TAKEOFF,6.9,-1.0,1.127,99.8,TAKEOFF,8.1,-1.0,1.127,99.8
1780720699.552,1,TAKEOFF,6.9,-1.0,1.511,99.7,TAKEOFF,8.1,-1.0,1.511,99.7
1780720700.052,1,TAKEOFF,6.9,-1.0,1.871,99.7,TAKEOFF,8.1,-1.0,1.871,99.7
1780720700.552,1,TAKEOFF,6.9,-1.0,2.231,99.6,TAKEOFF,8.1,-1.0,2.231,99.6
1780720701.052,1,TAKEOFF,6.9,-1.0,2.639,99.5,TAKEOFF,8.1,-1.0,2.639,99.5
1780720701.552,1,TAKEOFF,6.9,-1.0,2.975,99.4,TAKEOFF,8.1,-1.0,2.975,99.4
1780720702.052,1,TAKEOFF,6.9,-1.0,3.37,99.3,TAKEOFF,8.1,-1.0,3.369,99.3
1780720702.553,1,TAKEOFF,6.9,-1.0,3.643,99.2,TAKEOFF,8.1,-1.0,3.641,99.2
1780720703.052,1,TAKEOFF,6.9,-1.0,3.796,99.2,TAKEOFF,8.1,-1.0,3.797,99.2
1780720703.552,1,SURVEY 0%,6.428,-0.621,3.876,99.1,SURVEY 0%,8.037,-0.62,3.877,99.1
1780720704.052,1,SURVEY 0%,5.788,-0.254,3.925,99.0,SURVEY 0%,7.975,-0.253,3.925,99.0
1780720704.553,1,SURVEY 0%,5.188,-0.02,3.953,98.9,SURVEY 0%,7.936,-0.019,3.953,98.9
1780720705.052,1,SURVEY 0%,4.508,0.158,3.972,98.8,SURVEY 0%,7.907,0.204,3.973,98.8
1780720705.552,1,SURVEY 0%,3.908,0.264,3.983,98.7,SURVEY 12%,7.889,0.804,3.983,98.7
1780720706.052,1,SURVEY 0%,3.228,0.345,3.99,98.7,SURVEY 12%,7.876,1.484,3.99,98.7
1780720706.552,1,SURVEY 0%,2.682,0.393,3.994,98.6,SURVEY 12%,7.868,2.084,3.994,98.6
1780720707.052,1,SURVEY 0%,2.257,0.43,3.996,98.5,SURVEY 12%,7.862,2.764,3.996,98.5
1780720707.552,1,SURVEY 0%,1.979,0.454,3.998,98.4,SURVEY 12%,7.858,3.444,3.998,98.4
1780720708.053,1,SURVEY 0%,1.779,0.621,3.999,98.3,SURVEY 12%,7.855,4.204,3.999,98.3
1780720708.553,1,SURVEY 12%,1.677,1.221,3.999,98.2,SURVEY 12%,7.853,4.804,3.999,98.2
1780720709.052,1,SURVEY 12%,1.607,1.821,4.0,98.2,SURVEY 12%,7.852,5.404,4.0,98.2
1780720709.553,1,SURVEY 12%,1.555,2.461,4.0,98.1,SURVEY 12%,7.852,6.044,4.0,98.1
1780720710.052,1,SURVEY 12%,1.523,3.061,4.0,98.0,SURVEY 12%,7.851,6.644,4.0,98.0
1780720710.552,1,SURVEY 12%,1.499,3.701,4.0,97.9,SURVEY 12%,7.851,7.284,4.0,97.9
1780720711.052,1,SURVEY 12%,1.484,4.301,4.0,97.8,SURVEY 12%,7.85,7.884,4.0,97.8
