ts,day,D0_state,D0_x,D0_y,D0_z,D0_batt,D1_state,D1_x,D1_y,D1_z,D1_batt
1780641089.982,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780641090.482,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780641090.982,1,IDLE,0.0,0.0,0.0,100.0,IDLE,8.1,-1.0,0.1,100.0
1780641091.482,1,IDLE,0.0,0.0,0.0,100.0,IDLE,8.1,-1.0,0.1,100.0
1780641091.982,1,IDLE,0.0,0.0,0.0,100.0,IDLE,8.1,-1.0,0.1,100.0
1780641092.483,1,IDLE,0.0,0.0,0.0,100.0,IDLE,8.1,-1.0,0.1,100.0
1780641092.983,1,IDLE,0.0,0.0,0.0,100.0,IDLE,8.1,-1.0,0.1,100.0
1780641093.483,1,IDLE,0.0,0.0,0.0,100.0,IDLE,8.1,-1.0,0.1,100.0
1780641093.983,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780641094.483,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780641094.983,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780641095.483,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
