ts,day,D0_state,D0_x,D0_y,D0_z,D0_batt,D1_state,D1_x,D1_y,D1_z,D1_batt
1779903927.964,5,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1779903928.464,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779903928.964,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779903929.464,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779903929.965,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779903930.464,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779903930.965,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779903931.464,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779903931.964,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779903932.464,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779903932.965,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779903933.464,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779903933.966,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779903934.464,5,TAKEOFF,6.9,-1.0,0.45,100.0,TAKEOFF,8.1,-1.0,0.431,99.9
1779903934.964,5,TAKEOFF,6.9,-1.0,0.834,99.9,TAKEOFF,8.1,-1.0,0.815,99.9
1779903935.464,5,TAKEOFF,6.9,-1.0,1.29,99.8,TAKEOFF,8.1,-1.0,1.271,99.8
1779903935.964,5,TAKEOFF,6.9,-1.0,1.722,99.7,TAKEOFF,8.1,-1.0,1.703,99.7
1779903936.464,5,TAKEOFF,6.9,-1.0,2.13,99.7,TAKEOFF,8.1,-1.0,2.111,99.6
1779903936.964,5,TAKEOFF,6.9,-1.0,2.538,99.6,TAKEOFF,8.1,-1.0,2.519,99.5
1779903937.466,5,TAKEOFF,6.9,-1.0,2.97,99.5,TAKEOFF,8.1,-1.0,2.951,99.4
1779903937.964,5,TAKEOFF,6.9,-1.0,3.366,99.4,TAKEOFF,8.1,-1.0,3.349,99.4
