ts,day,D0_state,D0_x,D0_y,D0_z,D0_batt,D1_state,D1_x,D1_y,D1_z,D1_batt
1780579899.192,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780579899.691,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780579900.192,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780579900.692,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780579901.192,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780579901.692,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780579902.192,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780579902.692,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780579903.192,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780579903.692,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780579904.192,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780579904.692,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780579905.196,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780579905.692,1,TAKEOFF,6.9,-1.0,0.527,99.9,TAKEOFF,8.1,-1.0,0.527,99.9
1780579906.192,1,TAKEOFF,6.9,-1.0,0.935,99.8,TAKEOFF,8.1,-1.0,0.935,99.9
1780579906.692,1,TAKEOFF,6.9,-1.0,1.319,99.8,TAKEOFF,8.1,-1.0,1.319,99.8
1780579907.192,1,TAKEOFF,6.9,-1.0,1.751,99.7,TAKEOFF,8.1,-1.0,1.751,99.7
1780579907.692,1,TAKEOFF,6.9,-1.0,2.159,99.6,TAKEOFF,8.1,-1.0,2.15,99.6
1780579908.192,1,TAKEOFF,6.9,-1.0,2.639,99.5,TAKEOFF,8.1,-1.0,2.453,99.5
1780579908.692,1,TAKEOFF,6.9,-1.0,3.095,99.4,TAKEOFF,8.1,-1.0,2.609,99.4
1780579909.192,1,TAKEOFF,6.9,-1.0,3.494,99.3,SURVEY 0%,8.014,-0.487,2.695,99.4
1780579909.692,1,TAKEOFF,6.9,-1.0,3.73,99.3,SURVEY 0%,7.95,-0.097,2.744,99.3
1780579910.192,1,SURVEY 0%,6.676,-0.805,3.852,99.2,SURVEY 0%,7.912,0.127,2.769,99.2
