ts,day,D0_state,D0_x,D0_y,D0_z,D0_batt,D1_state,D1_x,D1_y,D1_z,D1_batt
1780635777.384,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780635777.884,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,0.0,0.0,0.0,100.0
1780635778.384,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780635778.884,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780635779.384,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780635779.884,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780635780.384,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780635780.884,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780635781.384,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780635781.884,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780635782.384,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780635782.884,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780635783.387,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780635783.884,1,TAKEOFF,6.9,-1.0,0.465,99.9,TAKEOFF,8.1,-1.0,0.455,100.0
1780635784.384,1,TAKEOFF,6.9,-1.0,0.897,99.9,TAKEOFF,8.1,-1.0,0.887,99.9
1780635784.884,1,TAKEOFF,6.9,-1.0,1.329,99.8,TAKEOFF,8.1,-1.0,1.319,99.8
1780635785.384,1,TAKEOFF,6.9,-1.0,1.737,99.7,TAKEOFF,8.1,-1.0,1.727,99.7
1780635785.884,1,TAKEOFF,6.9,-1.0,2.121,99.6,TAKEOFF,8.1,-1.0,2.107,99.6
1780635786.384,1,TAKEOFF,6.9,-1.0,2.505,99.5,TAKEOFF,8.1,-1.0,2.379,99.6
1780635786.884,1,TAKEOFF,6.9,-1.0,2.913,99.5,TAKEOFF,8.1,-1.0,2.553,99.5
1780635787.384,1,TAKEOFF,6.9,-1.0,3.359,99.4,TAKEOFF,7.788,-0.736,2.664,99.4
1780635787.884,1,TAKEOFF,6.9,-1.0,3.636,99.3,SURVEY 0%,7.068,-0.289,2.723,99.3
1780635788.384,1,TAKEOFF,6.9,-1.0,3.793,99.2,SURVEY 0%,6.348,-0.003,2.756,99.2
1780635788.884,1,SURVEY 0%,6.34,-0.558,3.89,99.1,SURVEY 0%,5.548,0.195,2.777,99.1
