ts,day,D0_state,D0_x,D0_y,D0_z,D0_batt,D1_state,D1_x,D1_y,D1_z,D1_batt
1780390615.42,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,0.0,0.0,0.0,100.0
1780390615.92,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780390616.42,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780390616.92,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780390617.42,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780390617.92,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780390618.42,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780390618.921,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780390619.421,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780390619.92,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780390620.42,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780390620.92,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780390621.422,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780390621.92,5,TAKEOFF,6.9,-1.0,0.474,100.0,IDLE,8.1,-1.0,0.431,100.0
1780390622.42,5,TAKEOFF,6.9,-1.0,0.882,99.9,TAKEOFF,8.1,-1.0,0.839,99.9
1780390622.92,5,TAKEOFF,6.9,-1.0,1.29,99.8,TAKEOFF,8.1,-1.0,1.247,99.8
1780390623.421,5,TAKEOFF,6.9,-1.0,1.722,99.7,TAKEOFF,8.1,-1.0,1.679,99.8
1780390623.921,5,TAKEOFF,6.9,-1.0,2.178,99.7,TAKEOFF,8.1,-1.0,2.128,99.7
1780390624.421,5,TAKEOFF,6.9,-1.0,2.61,99.6,TAKEOFF,8.1,-1.0,2.419,99.6
1780390624.92,5,TAKEOFF,6.9,-1.0,3.042,99.5,TAKEOFF,8.1,-1.0,2.584,99.5
1780390625.42,5,TAKEOFF,6.9,-1.0,3.493,99.4,TAKEOFF,7.54,-0.558,2.689,99.4
1780390625.92,5,TAKEOFF,6.9,-1.0,3.712,99.3,SURVEY,6.82,-0.176,2.737,99.3
1780390626.421,5,TAKEOFF,6.788,-0.9,3.831,99.2,SURVEY,6.14,0.056,2.763,99.3
1780390626.921,5,SURVEY,5.988,-0.35,3.91,99.2,SURVEY,5.34,0.231,2.78,99.2
1780390627.42,5,SURVEY,5.268,-0.043,3.949,99.1,SURVEY,4.62,0.328,2.789,99.1
1780390627.921,5,SURVEY,4.628,0.135,3.969,99.0,SURVEY,3.98,0.384,2.793,99.0
1780390628.42,5,SURVEY,3.828,0.278,3.983,98.9,SURVEY,3.18,0.43,2.796,98.9
1780390628.921,5,SURVEY,3.148,0.355,3.99,98.8,SURVEY,2.509,0.454,2.798,98.8
1780390629.42,5,SURVEY,2.518,0.402,3.994,98.7,SURVEY,2.038,0.469,2.799,98.8
1780390629.921,5,SURVEY,2.095,0.431,3.996,98.7,SURVEY,1.755,0.478,2.799,98.7
1780390630.42,5,SURVEY,1.725,0.456,3.998,98.6,SURVEY,1.508,0.486,2.8,98.6
1780390630.92,5,SURVEY,1.458,0.474,3.999,98.5,SURVEY,1.33,1.001,2.8,98.5
1780390631.421,5,SURVEY,1.338,0.964,3.999,98.4,SURVEY,1.249,1.601,2.8,98.4
1780390631.92,5,SURVEY,1.229,1.804,4.0,98.3,SURVEY,1.176,2.441,2.8,98.3
1780390632.421,5,SURVEY,1.172,2.524,4.0,98.2,SURVEY,1.138,3.161,2.8,98.3
1780390632.921,5,SURVEY,1.137,3.204,4.0,98.2,SURVEY,1.115,3.841,2.8,98.2
1780390633.42,5,SURVEY,1.114,3.924,4.0,98.1,SURVEY,1.099,4.561,2.8,98.1
1780390633.921,5,SURVEY,1.1,4.564,4.0,98.0,SURVEY,1.09,5.201,2.8,98.0
1780390634.42,5,SURVEY,1.09,5.204,4.0,97.9,SURVEY,1.084,5.841,2.8,97.9
1780390634.92,5,SURVEY,1.084,5.884,4.0,97.8,SURVEY,1.08,6.521,2.8,97.8
1780390635.42,5,SURVEY,1.079,6.724,4.0,97.7,SURVEY,1.076,7.361,2.8,97.8
1780390635.92,5,SURVEY,1.076,7.404,4.0,97.7,SURVEY,1.075,8.041,2.8,97.7
1780390636.42,5,SURVEY,1.075,8.044,4.0,97.6,SURVEY,1.074,8.681,2.8,97.6
1780390636.92,5,SURVEY,1.073,8.764,4.0,97.5,SURVEY,1.073,9.401,2.8,97.5
1780390637.42,5,SURVEY,1.073,9.484,4.0,97.4,SURVEY,1.072,10.121,2.8,97.4
1780390637.92,5,SURVEY,1.072,10.324,4.0,97.3,SURVEY,1.072,10.961,2.8,97.3
1780390638.42,5,SURVEY,1.072,11.044,4.0,97.2,SURVEY,1.072,11.681,2.8,97.3
1780390638.92,5,SURVEY,1.072,11.804,4.0,97.2,SURVEY,1.072,12.441,2.8,97.2
1780390639.421,5,SURVEY,1.072,12.524,4.0,97.1,SURVEY,1.072,13.139,2.8,97.1
1780390639.92,5,SURVEY,1.072,13.175,4.0,97.0,SURVEY,1.072,13.609,2.8,97.0
1780390640.42,5,SURVEY,1.072,13.717,4.0,96.9,SURVEY,1.071,13.973,2.8,96.9
1780390640.92,5,SURVEY,1.071,13.973,4.0,96.8,SURVEY,1.135,14.145,2.8,96.8
1780390641.42,5,SURVEY,1.127,14.155,4.0,96.7,SURVEY,1.802,14.267,2.8,96.8
1780390641.921,5,SURVEY,1.896,14.29,4.0,96.7,SURVEY,2.356,14.359,2.8,96.7
