ts,day,D0_state,D0_x,D0_y,D0_z,D0_batt,D1_state,D1_x,D1_y,D1_z,D1_batt
1780580484.147,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780580484.647,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780580485.147,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,0.0,0.0,0.0,100.0
1780580485.647,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780580486.147,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780580486.647,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780580487.148,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780580487.648,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780580488.147,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780580488.647,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780580489.147,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780580489.648,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780580490.148,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780580490.648,1,TAKEOFF,6.9,-1.0,0.566,99.9,TAKEOFF,8.1,-1.0,0.542,100.0
1780580491.148,1,TAKEOFF,6.9,-1.0,1.07,99.8,TAKEOFF,8.1,-1.0,1.046,99.9
1780580491.647,1,TAKEOFF,6.9,-1.0,1.526,99.8,TAKEOFF,8.1,-1.0,1.502,99.8
1780580492.147,1,TAKEOFF,6.9,-1.0,2.006,99.7,TAKEOFF,8.1,-1.0,1.982,99.7
1780580492.648,1,TAKEOFF,6.9,-1.0,2.462,99.6,TAKEOFF,8.1,-1.0,2.365,99.7
1780580493.147,1,TAKEOFF,6.9,-1.0,2.894,99.5,TAKEOFF,8.1,-1.0,2.544,99.6
1780580493.647,1,TAKEOFF,6.9,-1.0,3.32,99.4,TAKEOFF,8.061,-0.767,2.655,99.5
1780580494.147,1,TAKEOFF,6.9,-1.0,3.6,99.3,SURVEY 0%,7.988,-0.33,2.715,99.4
1780580494.648,1,TAKEOFF,6.9,-1.0,3.787,99.3,SURVEY 0%,7.934,-0.003,2.755,99.3
1780580495.147,1,SURVEY 0%,6.412,-0.606,3.883,99.2,SURVEY 0%,7.902,0.401,2.775,99.2
1780580495.647,1,SURVEY 0%,5.612,-0.171,3.938,99.1,SURVEY 12%,7.882,1.201,2.787,99.2
1780580496.148,1,SURVEY 0%,4.812,0.093,3.967,99.0,SURVEY 12%,7.869,2.001,2.793,99.1
1780580496.647,1,SURVEY 0%,3.932,0.265,3.984,98.9,SURVEY 12%,7.861,2.881,2.796,99.0
1780580497.148,1,SURVEY 0%,3.132,0.358,3.991,98.8,SURVEY 12%,7.857,3.681,2.798,98.9
1780580497.647,1,SURVEY 0%,2.5,0.411,3.995,98.8,SURVEY 12%,7.854,4.441,2.799,98.8
1780580498.148,1,SURVEY 0%,2.103,0.445,3.997,98.7,SURVEY 12%,7.853,5.201,2.799,98.7
1780580498.647,1,SURVEY 0%,1.867,0.465,3.998,98.6,SURVEY 12%,7.852,5.921,2.8,98.7
1780580499.147,1,SURVEY 12%,1.716,0.95,3.999,98.5,SURVEY 12%,7.851,6.641,2.8,98.6
1780580499.647,1,SURVEY 12%,1.624,1.63,4.0,98.4,SURVEY 12%,7.851,7.321,2.8,98.5
1780580500.147,1,SURVEY 12%,1.57,2.23,4.0,98.3,SURVEY 12%,7.85,7.921,2.8,98.4
1780580500.647,1,SURVEY 12%,1.529,2.91,4.0,98.3,SURVEY 12%,7.85,8.601,2.8,98.3
1780580501.147,1,SURVEY 12%,1.504,3.51,4.0,98.2,SURVEY 12%,7.85,9.201,2.8,98.2
