ts,day,D0_state,D0_x,D0_y,D0_z,D0_batt,D1_state,D1_x,D1_y,D1_z,D1_batt
1779902662.341,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,0.0,0.0,0.0,100.0
1779902662.841,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779902663.341,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779902663.841,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779902664.341,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779902664.841,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779902665.342,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779902665.841,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779902666.341,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779902666.843,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779902667.341,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779902667.842,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779902668.343,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1779902668.841,5,TAKEOFF,6.9,-1.0,0.446,100.0,TAKEOFF,8.1,-1.0,0.431,99.9
1779902669.342,5,TAKEOFF,6.9,-1.0,0.83,99.9,TAKEOFF,8.1,-1.0,0.815,99.8
1779902669.841,5,TAKEOFF,6.9,-1.0,1.262,99.8,TAKEOFF,8.1,-1.0,1.247,99.8
1779902670.341,5,TAKEOFF,6.9,-1.0,1.718,99.7,TAKEOFF,8.1,-1.0,1.703,99.7
1779902670.841,5,TAKEOFF,6.9,-1.0,2.15,99.7,TAKEOFF,8.1,-1.0,2.135,99.6
1779902671.341,5,TAKEOFF,6.9,-1.0,2.606,99.6,TAKEOFF,8.1,-1.0,2.591,99.5
1779902671.841,5,TAKEOFF,6.9,-1.0,3.038,99.5,TAKEOFF,8.1,-1.0,3.023,99.4
1779902672.341,5,TAKEOFF,6.9,-1.0,3.456,99.4,TAKEOFF,8.1,-1.0,3.446,99.3
1779902672.842,5,TAKEOFF,6.9,-1.0,3.68,99.3,TAKEOFF,8.1,-1.0,3.686,99.3
