ts,day,D0_state,D0_x,D0_y,D0_z,D0_batt,D1_state,D1_x,D1_y,D1_z,D1_batt
1780721371.432,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780721371.932,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780721372.432,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780721372.932,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780721373.432,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780721373.932,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780721374.432,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780721374.932,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,0.0,0.0,0.0,100.0
1780721375.432,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780721375.932,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780721376.432,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780721376.932,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780721377.433,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780721377.932,1,TAKEOFF,6.9,-1.0,0.431,99.9,TAKEOFF,8.1,-1.0,0.455,100.0
1780721378.432,1,TAKEOFF,6.9,-1.0,0.791,99.9,TAKEOFF,8.1,-1.0,0.815,99.9
1780721378.932,1,TAKEOFF,6.9,-1.0,1.175,99.8,TAKEOFF,8.1,-1.0,1.199,99.8
1780721379.432,1,TAKEOFF,6.9,-1.0,1.535,99.7,TAKEOFF,8.1,-1.0,1.559,99.7
1780721379.932,1,TAKEOFF,6.9,-1.0,1.967,99.6,TAKEOFF,8.1,-1.0,1.991,99.6
1780721380.432,1,TAKEOFF,6.9,-1.0,2.375,99.5,TAKEOFF,8.1,-1.0,2.399,99.5
1780721380.932,1,TAKEOFF,6.9,-1.0,2.759,99.4,TAKEOFF,8.1,-1.0,2.783,99.5
1780721381.432,1,TAKEOFF,6.9,-1.0,3.167,99.4,TAKEOFF,8.1,-1.0,3.191,99.4
1780721381.932,1,TAKEOFF,6.9,-1.0,3.46,99.3,TAKEOFF,8.1,-1.0,3.477,99.3
1780721382.432,1,TAKEOFF,6.9,-1.0,3.673,99.2,TAKEOFF,8.1,-1.0,3.682,99.2
1780721382.932,1,TAKEOFF,6.9,-1.0,3.795,99.1,TAKEOFF,8.1,-1.0,3.801,99.1
1780721383.432,1,SURVEY 0%,6.388,-0.592,3.88,99.0,SURVEY 0%,8.026,-0.556,3.883,99.0
1780721383.932,1,SURVEY 0%,5.668,-0.197,3.932,98.9,SURVEY 0%,7.962,-0.174,3.934,99.0
1780721384.432,1,SURVEY 0%,4.988,0.044,3.96,98.9,SURVEY 0%,7.924,0.058,3.961,98.9
