ts,day,D0_state,D0_x,D0_y,D0_z,D0_batt,D1_state,D1_x,D1_y,D1_z,D1_batt
1780738566.068,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780738566.568,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780738567.069,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780738567.568,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780738568.068,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780738568.568,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780738569.068,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780738569.568,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780738570.068,1,IDLE,9.4,-1.0,0.1,100.0,IDLE,0.0,0.0,0.0,100.0
1780738570.568,1,IDLE,9.4,-1.0,0.1,100.0,IDLE,10.6,-1.0,0.1,100.0
1780738571.068,1,IDLE,9.4,-1.0,0.1,100.0,IDLE,10.6,-1.0,0.1,100.0
1780738571.568,1,IDLE,9.4,-1.0,0.1,100.0,IDLE,10.6,-1.0,0.1,100.0
1780738572.069,1,IDLE,9.4,-1.0,0.1,100.0,IDLE,10.6,-1.0,0.1,100.0
1780738572.569,1,TAKEOFF,9.4,-1.0,0.474,99.9,TAKEOFF,10.6,-1.0,0.479,99.9
1780738573.068,1,TAKEOFF,9.4,-1.0,0.906,99.8,TAKEOFF,10.6,-1.0,0.887,99.8
1780738573.568,1,TAKEOFF,9.4,-1.0,1.29,99.7,TAKEOFF,10.6,-1.0,1.295,99.8
1780738574.068,1,TAKEOFF,9.4,-1.0,1.626,99.7,TAKEOFF,10.6,-1.0,1.631,99.7
1780738574.568,1,TAKEOFF,9.4,-1.0,2.058,99.6,TAKEOFF,10.6,-1.0,2.063,99.6
1780738575.068,1,TAKEOFF,9.4,-1.0,2.49,99.5,TAKEOFF,10.6,-1.0,2.495,99.5
1780738575.568,1,TAKEOFF,9.4,-1.0,2.922,99.4,TAKEOFF,10.6,-1.0,2.927,99.4
1780738576.068,1,TAKEOFF,9.4,-1.0,3.386,99.3,TAKEOFF,10.6,-1.0,3.391,99.3
1780738576.568,1,TAKEOFF,9.4,-1.0,3.651,99.2,TAKEOFF,10.6,-1.0,3.655,99.3
1780738577.068,1,TAKEOFF,9.4,-1.0,3.802,99.2,TAKEOFF,10.6,-1.0,3.805,99.2
1780738577.568,1,SURVEY 0%,8.888,-0.593,3.884,99.1,SURVEY 0%,10.546,-0.577,3.886,99.1
1780738578.068,1,SURVEY 0%,8.248,-0.235,3.929,99.0,SURVEY 0%,10.502,-0.225,3.93,99.0
1780738578.568,1,SURVEY 0%,7.528,0.03,3.96,98.9,SURVEY 0%,10.469,0.037,3.961,98.9
1780738579.068,1,SURVEY 0%,6.848,0.191,3.976,98.8,SURVEY 10%,10.448,0.426,3.977,98.8
1780738579.568,1,SURVEY 0%,6.288,0.282,3.985,98.7,SURVEY 10%,10.437,0.986,3.985,98.8
1780738580.068,1,SURVEY 0%,5.608,0.357,3.991,98.7,SURVEY 10%,10.428,1.666,3.991,98.7
1780738580.568,1,SURVEY 0%,4.848,0.411,3.995,98.6,SURVEY 10%,10.421,2.426,3.995,98.6
1780738581.068,1,SURVEY 0%,4.248,0.438,3.997,98.5,SURVEY 10%,10.418,3.026,3.997,98.5
1780738581.569,1,SURVEY 0%,3.608,0.459,3.998,98.4,SURVEY 10%,10.415,3.666,3.998,98.4
1780738582.068,1,SURVEY 0%,3.049,0.471,3.999,98.3,SURVEY 10%,10.414,4.226,3.999,98.3
1780738582.569,1,SURVEY 0%,2.572,0.48,3.999,98.2,SURVEY 10%,10.413,4.826,3.999,98.3
1780738583.068,1,SURVEY 0%,2.153,0.488,4.0,98.2,SURVEY 10%,10.412,5.626,4.0,98.2
1780738583.568,1,SURVEY 0%,1.942,0.492,4.0,98.1,SURVEY 10%,10.411,6.266,4.0,98.1
1780738584.069,1,SURVEY 10%,1.793,0.917,4.0,98.0,SURVEY 10%,10.411,6.946,4.0,98.0
1780738584.568,1,SURVEY 10%,1.691,1.637,4.0,97.9,SURVEY 10%,10.41,7.666,4.0,97.9
1780738585.069,1,SURVEY 10%,1.635,2.237,4.0,97.8,SURVEY 10%,10.41,8.266,4.0,97.8
1780738585.568,1,SURVEY 10%,1.59,2.957,4.0,97.7,SURVEY 10%,10.41,8.986,4.0,97.8
1780738586.068,1,SURVEY 10%,1.562,3.637,4.0,97.7,SURVEY 10%,10.41,9.666,4.0,97.7
1780738586.568,1,SURVEY 10%,1.544,4.317,4.0,97.6,SURVEY 10%,10.41,10.346,4.0,97.6
1780738587.068,1,SURVEY 10%,1.534,4.917,4.0,97.5,SURVEY 10%,10.41,10.946,4.0,97.5
1780738587.568,1,SURVEY 10%,1.527,5.477,4.0,97.4,SURVEY 10%,10.41,11.506,4.0,97.4
1780738588.068,1,SURVEY 10%,1.522,6.077,4.0,97.3,SURVEY 10%,10.41,12.106,4.0,97.3
1780738588.568,1,SURVEY 10%,1.518,6.717,4.0,97.2,SURVEY 10%,10.41,12.746,4.0,97.3
1780738589.068,1,SURVEY 10%,1.515,7.397,4.0,97.2,SURVEY 10%,10.41,13.426,4.0,97.2
1780738589.568,1,SURVEY 10%,1.513,8.077,4.0,97.1,SURVEY 10%,10.41,14.106,4.0,97.1
1780738590.068,1,SURVEY 10%,1.512,8.717,4.0,97.0,SURVEY 10%,10.41,14.746,4.0,97.0
1780738590.568,1,SURVEY 10%,1.511,9.397,4.0,96.9,SURVEY 10%,10.41,15.426,4.0,96.9
