ts,day,D0_state,D0_x,D0_y,D0_z,D0_batt,D1_state,D1_x,D1_y,D1_z,D1_batt
1780581736.156,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780581736.656,1,IDLE,0.0,0.0,0.0,100.0,IDLE,0.0,0.0,0.0,100.0
1780581737.155,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,0.0,0.0,0.0,100.0
1780581737.656,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780581738.156,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780581738.656,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780581739.156,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780581739.656,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780581740.156,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780581740.656,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780581741.156,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780581741.656,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780581742.159,1,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780581742.656,1,TAKEOFF,6.9,-1.0,0.498,99.9,TAKEOFF,8.1,-1.0,0.513,100.0
1780581743.156,1,TAKEOFF,6.9,-1.0,0.93,99.9,TAKEOFF,8.1,-1.0,0.945,99.9
1780581743.656,1,TAKEOFF,6.9,-1.0,1.386,99.8,TAKEOFF,8.1,-1.0,1.401,99.8
1780581744.156,1,TAKEOFF,6.9,-1.0,1.77,99.7,TAKEOFF,8.1,-1.0,1.785,99.7
1780581744.656,1,TAKEOFF,6.9,-1.0,2.106,99.6,TAKEOFF,8.1,-1.0,2.121,99.7
1780581745.156,1,TAKEOFF,6.9,-1.0,2.538,99.5,TAKEOFF,8.1,-1.0,2.553,99.6
1780581745.656,1,TAKEOFF,6.9,-1.0,2.97,99.4,TAKEOFF,8.1,-1.0,2.985,99.5
1780581746.156,1,TAKEOFF,6.9,-1.0,3.365,99.3,TAKEOFF,8.1,-1.0,3.377,99.4
1780581746.656,1,TAKEOFF,6.9,-1.0,3.615,99.3,TAKEOFF,8.1,-1.0,3.624,99.3
1780581747.156,1,TAKEOFF,6.9,-1.0,3.774,99.2,TAKEOFF,8.1,-1.0,3.779,99.2
1780581747.656,1,SURVEY,6.404,-0.603,3.876,99.1,TAKEOFF,8.35,-0.618,3.879,99.2
1780581748.156,1,SURVEY,5.724,-0.222,3.927,99.0,SURVEY,8.602,-0.234,3.929,99.1
1780581748.656,1,SURVEY,5.044,0.026,3.957,98.9,SURVEY,8.768,0.02,3.958,99.0
1780581749.156,1,SURVEY,4.364,0.189,3.975,98.8,SURVEY,8.877,0.185,3.975,98.9
1780581749.656,1,SURVEY,3.644,0.301,3.986,98.8,SURVEY,8.952,0.867,3.986,98.8
1780581750.156,1,SURVEY,3.016,0.366,3.991,98.7,SURVEY,8.995,1.507,3.992,98.7
1780581750.656,1,SURVEY,2.498,0.414,3.995,98.6,SURVEY,9.027,2.227,3.995,98.7
1780581751.156,1,SURVEY,2.183,0.444,3.997,98.5,SURVEY,9.046,2.907,3.997,98.6
1780581751.656,1,SURVEY,1.977,0.463,3.998,98.4,SURVEY,9.059,3.587,3.998,98.5
1780581752.155,1,SURVEY,1.828,1.067,3.999,98.3,SURVEY,9.068,4.347,3.999,98.4
1780581752.657,1,SURVEY,1.74,1.787,3.999,98.3,SURVEY,9.073,5.027,3.999,98.3
1780581753.156,1,SURVEY,1.688,2.427,4.0,98.2,SURVEY,9.077,5.707,4.0,98.2
1780581753.656,1,SURVEY,1.649,3.187,4.0,98.1,SURVEY,9.079,6.467,4.0,98.2
1780581754.156,1,SURVEY,1.627,3.827,4.0,98.0,SURVEY,9.081,7.107,4.0,98.1
1780581754.656,1,SURVEY,1.612,4.507,4.0,97.9,SURVEY,9.082,7.787,4.0,98.0
1780581755.155,1,SURVEY,1.602,5.227,4.0,97.8,SURVEY,9.082,8.507,4.0,97.9
1780581755.656,1,SURVEY,1.595,5.907,4.0,97.8,SURVEY,9.083,9.187,4.0,97.8
1780581756.156,1,SURVEY,1.591,6.547,4.0,97.7,SURVEY,9.083,9.827,4.0,97.7
1780581756.656,1,SURVEY,1.589,7.147,4.0,97.6,SURVEY,9.083,10.427,4.0,97.7
1780581757.156,1,SURVEY,1.587,7.827,4.0,97.5,SURVEY,9.083,11.107,4.0,97.6
1780581757.656,1,SURVEY,1.586,8.547,4.0,97.4,SURVEY,9.083,11.827,4.0,97.5
1780581758.156,1,SURVEY,1.585,9.227,4.0,97.3,SURVEY,9.083,12.507,4.0,97.4
1780581758.656,1,SURVEY,1.584,9.907,4.0,97.3,SURVEY,9.083,13.161,4.0,97.3
1780581759.156,1,SURVEY,1.584,10.547,4.0,97.2,SURVEY,9.083,13.6,4.0,97.2
1780581759.656,1,SURVEY,1.584,11.187,4.0,97.1,SURVEY,9.083,13.895,4.0,97.2
1780581760.156,1,SURVEY,1.584,11.747,4.0,97.0,SURVEY,9.083,14.073,4.0,97.1
1780581760.656,1,SURVEY,1.584,12.467,4.0,96.9,SURVEY,9.595,14.227,4.0,97.0
1780581761.156,1,SURVEY,1.583,13.127,4.0,96.9,SURVEY,10.163,14.321,4.0,96.9
1780581761.656,1,SURVEY,1.583,13.576,4.0,96.8,SURVEY,10.519,14.379,4.0,96.8
1780581762.156,1,SURVEY,1.583,13.924,4.0,96.7,SURVEY,10.794,14.425,4.0,96.7
1780581762.656,1,SURVEY,1.663,14.152,4.0,96.6,SURVEY,10.974,13.975,4.0,96.7
1780581763.156,1,SURVEY,2.294,14.265,4.0,96.5,SURVEY,11.064,13.335,4.0,96.6
1780581763.656,1,SURVEY,2.773,14.343,4.0,96.4,SURVEY,11.125,12.695,4.0,96.5
1780581764.156,1,SURVEY,3.126,14.4,4.0,96.3,SURVEY,11.17,11.975,4.0,96.4
1780581764.656,1,SURVEY,3.341,14.434,4.0,96.3,SURVEY,11.198,11.295,4.0,96.3
1780581765.156,1,SURVEY,3.489,13.963,4.0,96.2,SURVEY,11.217,10.575,4.0,96.2
1780581765.656,1,SURVEY,3.591,13.163,4.0,96.1,SURVEY,11.23,9.775,4.0,96.2
1780581766.156,1,SURVEY,3.643,12.523,4.0,96.0,SURVEY,11.236,9.135,4.0,96.1
1780581766.656,1,SURVEY,3.68,11.843,4.0,95.9,SURVEY,11.241,8.455,4.0,96.0
1780581767.156,1,SURVEY,3.704,11.163,4.0,95.8,SURVEY,11.244,7.775,4.0,95.9
1780581767.656,1,SURVEY,3.719,10.523,4.0,95.8,SURVEY,11.246,7.135,4.0,95.8
1780581768.156,1,SURVEY,3.729,9.923,4.0,95.7,SURVEY,11.247,6.535,4.0,95.7
1780581768.656,1,SURVEY,3.736,9.283,4.0,95.6,SURVEY,11.248,5.895,4.0,95.7
1780581769.156,1,SURVEY,3.741,8.603,4.0,95.5,SURVEY,11.249,5.215,4.0,95.6
1780581769.656,1,SURVEY,3.744,7.923,4.0,95.4,SURVEY,11.249,4.535,4.0,95.5
1780581770.156,1,SURVEY,3.746,7.203,4.0,95.3,SURVEY,11.249,3.815,4.0,95.4
1780581770.656,1,SURVEY,3.747,6.523,4.0,95.3,SURVEY,11.25,3.135,4.0,95.3
1780581771.156,1,SURVEY,3.748,5.843,4.0,95.2,SURVEY,11.25,2.455,4.0,95.2
1780581771.656,1,SURVEY,3.749,5.123,4.0,95.1,SURVEY,11.25,1.775,4.0,95.2
1780581772.156,1,SURVEY,3.749,4.403,4.0,95.0,SURVEY,11.25,1.314,4.0,95.1
1780581772.656,1,SURVEY,3.75,3.723,4.0,94.9,SURVEY,11.25,1.034,4.0,95.0
1780581773.156,1,SURVEY,3.75,3.003,4.0,94.8,SURVEY,11.41,0.841,4.0,94.9
1780581773.656,1,SURVEY,3.75,2.403,4.0,94.8,SURVEY,11.998,0.735,4.0,94.8
1780581774.156,1,SURVEY,3.75,1.735,4.0,94.7,SURVEY,12.511,0.65,4.0,94.7
1780581774.656,1,SURVEY,3.75,1.35,4.0,94.6,SURVEY,12.792,0.603,4.0,94.7
1780581775.156,1,SURVEY,3.75,1.03,4.0,94.5,SURVEY,13.029,0.564,4.0,94.6
1780581775.656,1,SURVEY,3.862,0.838,4.0,94.4,SURVEY,13.168,1.151,4.0,94.5
1780581776.156,1,SURVEY,4.595,0.711,4.0,94.3,SURVEY,13.262,1.911,4.0,94.4
1780581776.656,1,SURVEY,5.029,0.641,4.0,94.3,SURVEY,13.313,2.551,4.0,94.3
1780581777.156,1,SURVEY,5.334,0.593,4.0,94.2,SURVEY,13.349,3.231,4.0,94.2
1780581777.656,1,SURVEY,5.545,0.559,4.0,94.1,SURVEY,13.373,3.951,4.0,94.2
1780581778.156,1,SURVEY,5.685,1.311,4.0,94.0,SURVEY,13.39,4.711,4.0,94.1
1780581778.656,1,SURVEY,5.78,2.151,4.0,93.9,SURVEY,13.401,5.551,4.0,94.0
1780581779.156,1,SURVEY,5.829,2.871,4.0,93.9,SURVEY,13.406,6.271,4.0,93.9
1780581779.656,1,SURVEY,5.859,3.551,4.0,93.8,SURVEY,13.41,6.951,4.0,93.8
1780581780.156,1,SURVEY,5.88,4.271,4.0,93.7,SURVEY,13.412,7.671,4.0,93.7
1780581780.656,1,SURVEY,5.893,4.991,4.0,93.6,SURVEY,13.414,8.391,4.0,93.7
1780581781.156,1,SURVEY,5.902,5.711,4.0,93.5,SURVEY,13.415,9.111,4.0,93.6
1780581781.656,1,SURVEY,5.907,6.391,4.0,93.4,SURVEY,13.416,9.791,4.0,93.5
1780581782.156,1,SURVEY,5.91,7.071,4.0,93.3,SURVEY,13.416,10.471,4.0,93.4
1780581782.656,1,SURVEY,5.913,7.831,4.0,93.3,SURVEY,13.416,11.231,4.0,93.3
1780581783.156,1,SURVEY,5.914,8.511,4.0,93.2,SURVEY,13.416,11.911,4.0,93.2
1780581783.656,1,SURVEY,5.915,9.191,4.0,93.1,SURVEY,13.416,12.591,4.0,93.2
1780581784.156,1,SURVEY,5.916,9.911,4.0,93.0,SURVEY,13.417,13.26,4.0,93.1
1780581784.656,1,SURVEY,5.916,10.591,4.0,92.9,SURVEY,13.417,13.685,4.0,93.0
1780581785.156,1,SURVEY,5.916,11.151,4.0,92.8,SURVEY,13.417,13.923,4.0,92.9
1780581785.656,1,SURVEY,5.916,11.831,4.0,92.8,SURVEY,13.417,14.121,4.0,92.8
1780581786.156,1,SURVEY,5.916,12.551,4.0,92.7,RETURN_FROM_SURVEY,12.793,13.52,4.0,92.7
1780581786.656,1,SURVEY,5.917,13.263,4.0,92.6,RETURN_FROM_SURVEY,12.073,12.8,4.0,92.7
1780581787.156,1,SURVEY,5.917,13.668,4.0,92.5,RETURN_FROM_SURVEY,11.393,12.12,4.0,92.6
1780581787.656,1,SURVEY,5.917,13.994,4.0,92.4,RETURN_FROM_SURVEY,10.593,11.32,4.0,92.5
1780581788.156,1,RETURN_FROM_SURVEY,5.973,14.053,4.0,92.3,RETURN_FROM_SURVEY,9.913,10.64,4.0,92.4
1780581788.656,1,RETURN_FROM_SURVEY,6.292,13.373,4.0,92.3,RETURN_FROM_SURVEY,9.297,9.96,4.0,92.3
1780581789.157,1,RETURN_FROM_SURVEY,6.522,12.613,4.0,92.2,RETURN_FROM_SURVEY,8.847,9.2,4.0,92.2
1780581789.656,1,RETURN_FROM_SURVEY,6.658,11.893,4.0,92.1,RETURN_FROM_SURVEY,8.577,8.48,4.0,92.2
1780581790.156,1,RETURN_FROM_SURVEY,6.746,11.173,4.0,92.0,RETURN_FROM_SURVEY,8.405,7.76,4.0,92.1
1780581790.656,1,RETURN_FROM_SURVEY,6.799,10.493,4.0,91.9,RETURN_FROM_SURVEY,8.3,7.08,4.0,92.0
1780581791.156,1,RETURN_FROM_SURVEY,6.832,9.853,4.0,91.8,RETURN_FROM_SURVEY,8.234,6.44,4.0,91.9
1780581791.656,1,RETURN_FROM_SURVEY,6.853,9.253,4.0,91.8,RETURN_FROM_SURVEY,8.193,5.84,4.0,91.8
1780581792.156,1,RETURN_FROM_SURVEY,6.868,8.653,4.0,91.7,RETURN_FROM_SURVEY,8.164,5.24,4.0,91.7
1780581792.656,1,RETURN_FROM_SURVEY,6.878,8.013,4.0,91.6,RETURN_FROM_SURVEY,8.143,4.6,4.0,91.7
1780581793.156,1,RETURN_FROM_SURVEY,6.886,7.333,4.0,91.5,RETURN_FROM_SURVEY,8.128,3.92,4.0,91.6
1780581793.656,1,RETURN_FROM_SURVEY,6.891,6.613,4.0,91.4,RETURN_FROM_SURVEY,8.118,3.2,4.0,91.5
1780581794.156,1,RETURN_FROM_SURVEY,6.894,5.893,4.0,91.4,RETURN_FROM_SURVEY,8.111,2.48,4.0,91.4
1780581794.656,1,RETURN_FROM_SURVEY,6.896,5.213,4.0,91.3,RETURN_FROM_SURVEY,8.108,1.8,4.0,91.3
1780581795.156,1,RETURN_FROM_SURVEY,6.897,4.573,4.0,91.2,RETURN_FROM_SURVEY,8.105,1.16,4.0,91.2
1780581795.656,1,RETURN_FROM_SURVEY,6.898,3.933,4.0,91.1,RETURN_FROM_SURVEY,8.103,0.522,4.0,91.2
1780581796.156,1,RETURN_FROM_SURVEY,6.899,3.173,4.0,91.0,RETURN_FROM_SURVEY,8.102,-0.051,4.0,91.1
1780581796.656,1,RETURN_FROM_SURVEY,6.899,2.453,4.0,90.9,RETURN_FROM_SURVEY,8.101,-0.394,4.0,91.0
1780581797.156,1,RETURN_FROM_SURVEY,6.9,1.813,4.0,90.8,RETURN_FROM_SURVEY,8.101,-0.594,4.0,90.9
1780581797.656,1,RETURN_FROM_SURVEY,6.9,1.093,4.0,90.8,LAND_SURVEY,8.101,-0.736,3.754,90.8
1780581798.155,1,RETURN_FROM_SURVEY,6.9,0.426,4.0,90.7,LAND_SURVEY,8.1,-0.827,3.482,90.7
1780581798.656,1,RETURN_FROM_SURVEY,6.9,-0.09,4.0,90.6,LAND_SURVEY,8.1,-0.89,3.194,90.7
1780581799.156,1,RETURN_FROM_SURVEY,6.9,-0.448,4.0,90.5,LAND_SURVEY,8.1,-0.933,2.874,90.6
1780581799.656,1,LAND_SURVEY,6.9,-0.656,3.965,90.4,LAND_SURVEY,8.1,-0.958,2.57,90.5
1780581800.156,1,LAND_SURVEY,6.9,-0.779,3.677,90.3,LAND_SURVEY,8.1,-0.973,2.282,90.4
1780581800.656,1,LAND_SURVEY,6.9,-0.856,3.405,90.3,LAND_SURVEY,8.1,-0.983,2.01,90.3
1780581801.156,1,LAND_SURVEY,6.9,-0.905,3.133,90.2,LAND_SURVEY,8.1,-0.989,1.738,90.2
1780581801.656,1,LAND_SURVEY,6.9,-0.941,2.829,90.1,LAND_SURVEY,8.1,-0.993,1.434,90.2
1780581802.156,1,LAND_SURVEY,6.9,-0.962,2.541,90.0,LAND_SURVEY,8.1,-0.995,1.146,90.1
1780581802.656,1,LAND_SURVEY,6.9,-0.975,2.269,89.9,LAND_SURVEY,8.1,-0.997,0.875,90.0
1780581803.156,1,LAND_SURVEY,6.9,-0.984,1.981,89.8,LAND_SURVEY,8.1,-0.998,0.67,89.9
1780581803.656,1,LAND_SURVEY,6.9,-0.99,1.693,89.8,LAND_SURVEY,8.1,-0.999,0.594,89.8
1780581804.156,1,LAND_SURVEY,6.9,-0.993,1.437,89.7,AWAIT_ROUTE,8.1,-0.999,0.594,89.8
1780581804.656,1,LAND_SURVEY,6.9,-0.996,1.165,89.6,AWAIT_ROUTE,8.1,-0.999,0.594,89.8
1780581805.156,1,LAND_SURVEY,6.9,-0.997,0.863,89.5,AWAIT_ROUTE,8.1,-0.999,0.594,89.8
1780581805.656,1,LAND_SURVEY,6.9,-0.998,0.681,89.4,AWAIT_ROUTE,8.1,-0.999,0.594,89.8
1780581806.156,1,AWAIT_ROUTE,6.9,-0.999,0.588,89.3,AWAIT_ROUTE,8.1,-0.999,0.594,89.8
1780581806.656,1,AWAIT_ROUTE,6.9,-0.999,0.588,89.3,AWAIT_ROUTE,8.1,-0.999,0.594,89.8
