ts,day,D0_state,D0_x,D0_y,D0_z,D0_batt,D1_state,D1_x,D1_y,D1_z,D1_batt
1780032035.911,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,0.0,0.0,0.0,100.0
1780032036.411,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780032036.911,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780032037.411,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780032037.911,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780032038.411,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780032038.911,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780032039.411,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780032039.911,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780032040.411,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780032040.911,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780032041.411,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780032041.913,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780032042.411,5,TAKEOFF,6.9,-1.0,0.465,100.0,TAKEOFF,8.1,-1.0,0.474,99.9
1780032042.911,5,TAKEOFF,6.9,-1.0,0.921,99.9,TAKEOFF,8.1,-1.0,0.93,99.8
1780032043.411,5,TAKEOFF,6.9,-1.0,1.353,99.8,TAKEOFF,8.1,-1.0,1.362,99.7
1780032043.911,5,TAKEOFF,6.9,-1.0,1.785,99.7,TAKEOFF,8.1,-1.0,1.794,99.7
1780032044.411,5,TAKEOFF,6.9,-1.0,2.193,99.6,TAKEOFF,8.1,-1.0,2.185,99.6
1780032044.911,5,TAKEOFF,6.9,-1.0,2.649,99.6,TAKEOFF,8.1,-1.0,2.462,99.5
1780032045.411,5,TAKEOFF,6.9,-1.0,3.129,99.5,SURVEY,8.084,-0.986,2.62,99.4
1780032045.911,5,TAKEOFF,6.9,-1.0,3.484,99.4,SURVEY,7.404,-0.473,2.695,99.3
1780032046.411,5,TAKEOFF,6.9,-1.0,3.717,99.3,SURVEY,6.644,-0.107,2.742,99.2
1780032046.911,5,TAKEOFF,6.764,-0.88,3.844,99.2,SURVEY,5.884,0.122,2.768,99.2
1780032047.411,5,SURVEY,6.044,-0.38,3.912,99.1,SURVEY,5.164,0.259,2.782,99.1
1780032047.911,5,SURVEY,5.444,-0.107,3.945,99.1,SURVEY,4.564,0.334,2.789,99.0
1780032048.411,5,SURVEY,4.764,0.101,3.967,99.0,SURVEY,3.884,0.391,2.793,98.9
1780032048.911,5,SURVEY,4.084,0.239,3.981,98.9,SURVEY,3.204,0.428,2.796,98.8
1780032049.411,5,SURVEY,3.324,0.337,3.99,98.8,SURVEY,2.457,0.455,2.798,98.7
1780032049.911,5,SURVEY,2.606,0.396,3.994,98.7,SURVEY,1.957,0.472,2.799,98.7
1780032050.411,5,SURVEY,2.052,0.434,3.997,98.7,SURVEY,1.638,0.482,2.799,98.6
1780032050.911,5,SURVEY,1.713,0.457,3.998,98.6,SURVEY,1.442,0.504,2.8,98.5
1780032051.411,5,SURVEY,1.481,0.472,3.999,98.5,SURVEY,1.308,1.224,2.8,98.4
1780032051.911,5,SURVEY,1.333,1.043,3.999,98.4,SURVEY,1.223,1.944,2.8,98.3
1780032052.411,5,SURVEY,1.247,1.683,4.0,98.3,SURVEY,1.171,2.624,2.8,98.2
1780032052.911,5,SURVEY,1.187,2.363,4.0,98.2,SURVEY,1.138,3.264,2.8,98.2
1780032053.411,5,SURVEY,1.147,3.043,4.0,98.1,SURVEY,1.115,3.944,2.8,98.1
1780032053.911,5,SURVEY,1.121,3.723,4.0,98.1,SURVEY,1.1,4.624,2.8,98.0
1780032054.411,5,SURVEY,1.102,4.483,4.0,98.0,SURVEY,1.089,5.384,2.8,97.9
1780032054.911,5,SURVEY,1.09,5.283,4.0,97.9,SURVEY,1.082,6.184,2.8,97.8
1780032055.411,5,SURVEY,1.083,6.003,4.0,97.8,SURVEY,1.078,6.904,2.8,97.7
1780032055.911,5,SURVEY,1.079,6.723,4.0,97.7,SURVEY,1.076,7.624,2.8,97.7
1780032056.411,5,SURVEY,1.076,7.483,4.0,97.7,SURVEY,1.074,8.384,2.8,97.6
1780032056.911,5,SURVEY,1.074,8.203,4.0,97.6,SURVEY,1.073,9.104,2.8,97.5
1780032057.411,5,SURVEY,1.073,8.843,4.0,97.5,SURVEY,1.073,9.744,2.8,97.4
1780032057.911,5,SURVEY,1.073,9.483,4.0,97.4,SURVEY,1.072,10.384,2.8,97.3
1780032058.411,5,SURVEY,1.072,10.203,4.0,97.3,SURVEY,1.072,11.104,2.8,97.2
1780032058.911,5,SURVEY,1.072,10.883,4.0,97.2,SURVEY,1.072,11.784,2.8,97.2
1780032059.411,5,SURVEY,1.072,11.603,4.0,97.1,SURVEY,1.072,12.504,2.8,97.1
1780032059.911,5,SURVEY,1.072,12.243,4.0,97.1,SURVEY,1.072,13.126,2.8,97.0
1780032060.411,5,SURVEY,1.072,12.961,4.0,97.0,SURVEY,1.072,13.623,2.8,96.9
1780032060.911,5,SURVEY,1.072,13.464,4.0,96.9,SURVEY,1.071,13.91,2.8,96.8
1780032061.411,5,SURVEY,1.071,13.856,4.0,96.8,SURVEY,1.095,14.132,2.8,96.8
1780032061.911,5,SURVEY,1.071,14.088,4.0,96.7,SURVEY,1.802,14.265,2.8,96.7
1780032062.411,5,SURVEY,1.746,14.256,4.0,96.6,SURVEY,2.38,14.361,2.8,96.6
1780032062.911,5,SURVEY,2.253,14.341,4.0,96.6,SURVEY,2.668,14.409,2.8,96.5
1780032063.411,5,SURVEY,2.599,14.398,4.0,96.5,SURVEY,2.865,14.359,2.8,96.4
1780032063.911,5,SURVEY,2.84,14.438,4.0,96.4,SURVEY,3.002,13.559,2.8,96.3
1780032064.411,5,SURVEY,2.97,13.758,4.0,96.3,SURVEY,3.075,12.879,2.8,96.2
