ts,day,D0_state,D0_x,D0_y,D0_z,D0_batt,D1_state,D1_x,D1_y,D1_z,D1_batt
1780387981.295,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,0.0,0.0,0.0,100.0
1780387981.795,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780387982.294,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780387982.795,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780387983.295,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780387983.795,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780387984.295,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780387984.795,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780387985.295,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780387985.795,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780387986.295,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780387986.795,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780387987.298,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780387987.795,5,TAKEOFF,6.9,-1.0,0.527,100.0,TAKEOFF,8.1,-1.0,0.527,99.9
1780387988.297,5,TAKEOFF,6.9,-1.0,0.959,99.9,TAKEOFF,8.1,-1.0,0.959,99.8
1780387988.795,5,TAKEOFF,6.9,-1.0,1.295,99.8,TAKEOFF,8.1,-1.0,1.295,99.8
1780387989.295,5,TAKEOFF,6.9,-1.0,1.655,99.7,TAKEOFF,8.1,-1.0,1.655,99.7
1780387989.795,5,TAKEOFF,6.9,-1.0,2.087,99.7,TAKEOFF,8.1,-1.0,2.085,99.6
1780387990.294,5,TAKEOFF,6.9,-1.0,2.471,99.6,TAKEOFF,8.1,-1.0,2.367,99.5
1780387990.795,5,TAKEOFF,6.9,-1.0,2.855,99.5,TAKEOFF,8.1,-1.0,2.539,99.4
