ts,day,D0_state,D0_x,D0_y,D0_z,D0_batt,D1_state,D1_x,D1_y,D1_z,D1_batt
1780483789.654,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,0.0,0.0,0.0,100.0
1780483790.154,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780483790.654,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780483791.154,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780483791.654,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780483792.154,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780483792.654,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780483793.154,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780483793.654,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780483794.154,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780483794.654,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780483795.154,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780483795.657,5,IDLE,6.9,-1.0,0.1,100.0,IDLE,8.1,-1.0,0.1,100.0
1780483796.154,5,TAKEOFF,6.9,-1.0,0.479,100.0,IDLE,8.1,-1.0,0.436,100.0
1780483796.654,5,TAKEOFF,6.9,-1.0,0.935,99.9,TAKEOFF,8.1,-1.0,0.892,99.9
1780483797.154,5,TAKEOFF,6.9,-1.0,1.343,99.8,TAKEOFF,8.1,-1.0,1.3,99.8
1780483797.654,5,TAKEOFF,6.9,-1.0,1.823,99.7,TAKEOFF,8.1,-1.0,1.78,99.7
1780483798.154,5,TAKEOFF,6.9,-1.0,2.303,99.7,TAKEOFF,8.1,-1.0,2.23,99.7
1780483798.654,5,TAKEOFF,6.9,-1.0,2.711,99.6,TAKEOFF,8.1,-1.0,2.465,99.6
1780483799.154,5,TAKEOFF,6.9,-1.0,3.143,99.5,TAKEOFF,8.1,-1.0,2.61,99.5
1780483799.654,5,TAKEOFF,6.9,-1.0,3.541,99.4,SURVEY 0%,7.396,-0.466,2.699,99.4
1780483800.154,5,TAKEOFF,6.9,-1.0,3.731,99.3,SURVEY 0%,6.716,-0.134,2.741,99.3
1780483800.654,5,TAKEOFF,6.668,-0.8,3.847,99.2,SURVEY 0%,5.996,0.096,2.766,99.2
1780483801.154,5,SURVEY 0%,5.868,-0.288,3.919,99.2,SURVEY 0%,5.196,0.255,2.782,99.2
1780483801.654,5,SURVEY 0%,5.148,-0.004,3.954,99.1,SURVEY 0%,4.476,0.344,2.79,99.1
1780483802.154,5,SURVEY 0%,4.348,0.194,3.975,99.0,SURVEY 0%,3.676,0.405,2.795,99.0
1780483802.654,5,SURVEY 0%,3.628,0.304,3.986,98.9,SURVEY 0%,2.956,0.44,2.797,98.9
1780483803.154,5,SURVEY 0%,2.908,0.375,3.992,98.8,SURVEY 0%,2.292,0.461,2.798,98.8
1780483803.654,5,SURVEY 0%,2.317,0.416,3.995,98.7,SURVEY 0%,1.893,0.474,2.799,98.8
1780483804.154,5,SURVEY 0%,1.846,0.448,3.997,98.7,SURVEY 0%,1.584,0.484,2.799,98.7
1780483804.654,5,SURVEY 0%,1.553,0.468,3.999,98.6,SURVEY 0%,1.391,0.681,2.8,98.6
1780483805.154,5,SURVEY 0%,1.364,0.867,3.999,98.5,SURVEY 2%,1.265,1.481,2.8,98.5
1780483805.655,5,SURVEY 2%,1.253,1.627,4.0,98.4,SURVEY 2%,1.192,2.241,2.8,98.4
1780483806.154,5,SURVEY 2%,1.191,2.307,4.0,98.3,SURVEY 2%,1.15,2.921,2.8,98.3
1780483806.654,5,SURVEY 2%,1.146,3.067,4.0,98.2,SURVEY 2%,1.121,3.681,2.8,98.2
